[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/541_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
LEAVE WRITE MODE AT CYCLE: 26686278
WRITE LATENCY: 18.9
ENTER WRITE MODE AT CYCLE: 26686546
BORDER ENTER CYCLE: 110
CLK NOW: 26686546
LEAVE WRITE MODE AT CYCLE: 26686852
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26687250
LEAVE WRITE MODE AT CYCLE: 26687438
WRITE LATENCY: 9.4
ENTER WRITE MODE AT CYCLE: 26687670
LEAVE WRITE MODE AT CYCLE: 26688256
WRITE LATENCY: 29.3
ENTER WRITE MODE AT CYCLE: 26688480
BORDER ENTER CYCLE: 362
CLK NOW: 26688480
LEAVE WRITE MODE AT CYCLE: 26688944
WRITE LATENCY: 23.2
ENTER WRITE MODE AT CYCLE: 26689152
BORDER ENTER CYCLE: 256
CLK NOW: 26689152
LEAVE WRITE MODE AT CYCLE: 26689464
WRITE LATENCY: 15.6
ENTER WRITE MODE AT CYCLE: 26689670
BORDER ENTER CYCLE: 106
CLK NOW: 26689670
LEAVE WRITE MODE AT CYCLE: 26689972
WRITE LATENCY: 15.1
ENTER WRITE MODE AT CYCLE: 26690236
BORDER ENTER CYCLE: 38
CLK NOW: 26690236
LEAVE WRITE MODE AT CYCLE: 26690470
WRITE LATENCY: 11.7
ENTER WRITE MODE AT CYCLE: 26690678
BORDER ENTER CYCLE: 26
CLK NOW: 26690678
LEAVE WRITE MODE AT CYCLE: 26691072
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26691304
BORDER ENTER CYCLE: 162
CLK NOW: 26691304
LEAVE WRITE MODE AT CYCLE: 26691522
WRITE LATENCY: 10.9
ENTER WRITE MODE AT CYCLE: 26691714
BORDER ENTER CYCLE: 26
CLK NOW: 26691714
LEAVE WRITE MODE AT CYCLE: 26692026
WRITE LATENCY: 15.6
ENTER WRITE MODE AT CYCLE: 26692254
BORDER ENTER CYCLE: 84
CLK NOW: 26692254
LEAVE WRITE MODE AT CYCLE: 26692654
WRITE LATENCY: 20
ENTER WRITE MODE AT CYCLE: 26692860
BORDER ENTER CYCLE: 194
CLK NOW: 26692860
LEAVE WRITE MODE AT CYCLE: 26693094
WRITE LATENCY: 11.7
ENTER WRITE MODE AT CYCLE: 26693382
LEAVE WRITE MODE AT CYCLE: 26693650
WRITE LATENCY: 13.4
ENTER WRITE MODE AT CYCLE: 26693864
BORDER ENTER CYCLE: 54
CLK NOW: 26693864
LEAVE WRITE MODE AT CYCLE: 26694258
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26694514
BORDER ENTER CYCLE: 138
CLK NOW: 26694514
LEAVE WRITE MODE AT CYCLE: 26694948
WRITE LATENCY: 21.7
ENTER WRITE MODE AT CYCLE: 26695156
BORDER ENTER CYCLE: 226
CLK NOW: 26695156
LEAVE WRITE MODE AT CYCLE: 26695590
WRITE LATENCY: 21.7
ENTER WRITE MODE AT CYCLE: 26697449
LEAVE WRITE MODE AT CYCLE: 26697987
WRITE LATENCY: 26.9
ENTER WRITE MODE AT CYCLE: 26698395
BORDER ENTER CYCLE: 130
CLK NOW: 26698395
LEAVE WRITE MODE AT CYCLE: 26698669
WRITE LATENCY: 13.7
ENTER WRITE MODE AT CYCLE: 26698965
LEAVE WRITE MODE AT CYCLE: 26699365
WRITE LATENCY: 20
ENTER WRITE MODE AT CYCLE: 26699661
BORDER ENTER CYCLE: 104
CLK NOW: 26699661
LEAVE WRITE MODE AT CYCLE: 26699857
WRITE LATENCY: 9.8
ENTER WRITE MODE AT CYCLE: 26700339
LEAVE WRITE MODE AT CYCLE: 26700733
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26700979
BORDER ENTER CYCLE: 148
CLK NOW: 26700979
LEAVE WRITE MODE AT CYCLE: 26701373
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26701713
BORDER ENTER CYCLE: 54
CLK NOW: 26701713
LEAVE WRITE MODE AT CYCLE: 26702275
WRITE LATENCY: 28.1
ENTER WRITE MODE AT CYCLE: 26702627
BORDER ENTER CYCLE: 210
CLK NOW: 26702627
LEAVE WRITE MODE AT CYCLE: 26703251
WRITE LATENCY: 31.2
ENTER WRITE MODE AT CYCLE: 26703419
BORDER ENTER CYCLE: 456
CLK NOW: 26703419
LEAVE WRITE MODE AT CYCLE: 26703639
WRITE LATENCY: 11
ENTER WRITE MODE AT CYCLE: 26703871
LEAVE WRITE MODE AT CYCLE: 26704153
WRITE LATENCY: 14.1
ENTER WRITE MODE AT CYCLE: 26704361
BORDER ENTER CYCLE: 74
CLK NOW: 26704361
LEAVE WRITE MODE AT CYCLE: 26704761
WRITE LATENCY: 20
ENTER WRITE MODE AT CYCLE: 26705001
BORDER ENTER CYCLE: 160
CLK NOW: 26705001
LEAVE WRITE MODE AT CYCLE: 26705339
WRITE LATENCY: 16.9
ENTER WRITE MODE AT CYCLE: 26705523
BORDER ENTER CYCLE: 154
CLK NOW: 26705523
LEAVE WRITE MODE AT CYCLE: 26705893
WRITE LATENCY: 18.5
ENTER WRITE MODE AT CYCLE: 26706157
BORDER ENTER CYCLE: 106
CLK NOW: 26706157
LEAVE WRITE MODE AT CYCLE: 26706469
WRITE LATENCY: 15.6
ENTER WRITE MODE AT CYCLE: 26706769
BORDER ENTER CYCLE: 12
CLK NOW: 26706769
LEAVE WRITE MODE AT CYCLE: 26707021
WRITE LATENCY: 12.6
ENTER WRITE MODE AT CYCLE: 26707217
BORDER ENTER CYCLE: 56
CLK NOW: 26707217
LEAVE WRITE MODE AT CYCLE: 26707467
WRITE LATENCY: 12.5
ENTER WRITE MODE AT CYCLE: 26707705
BORDER ENTER CYCLE: 12
CLK NOW: 26707705
LEAVE WRITE MODE AT CYCLE: 26708011
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26709619
LEAVE WRITE MODE AT CYCLE: 26709953
WRITE LATENCY: 16.7
ENTER WRITE MODE AT CYCLE: 26710237
BORDER ENTER CYCLE: 50
CLK NOW: 26710237
LEAVE WRITE MODE AT CYCLE: 26710513
WRITE LATENCY: 13.8
ENTER WRITE MODE AT CYCLE: 26710697
BORDER ENTER CYCLE: 92
CLK NOW: 26710697
LEAVE WRITE MODE AT CYCLE: 26711027
WRITE LATENCY: 16.5
ENTER WRITE MODE AT CYCLE: 26711203
BORDER ENTER CYCLE: 154
CLK NOW: 26711203
LEAVE WRITE MODE AT CYCLE: 26711509
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26711843
LEAVE WRITE MODE AT CYCLE: 26712149
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26712427
BORDER ENTER CYCLE: 28
CLK NOW: 26712427
LEAVE WRITE MODE AT CYCLE: 26712693
WRITE LATENCY: 13.3
ENTER WRITE MODE AT CYCLE: 26713027
LEAVE WRITE MODE AT CYCLE: 26713245
WRITE LATENCY: 10.9
ENTER WRITE MODE AT CYCLE: 26713521
LEAVE WRITE MODE AT CYCLE: 26713833
WRITE LATENCY: 15.6
ENTER WRITE MODE AT CYCLE: 26714221
LEAVE WRITE MODE AT CYCLE: 26714473
WRITE LATENCY: 12.6
ENTER WRITE MODE AT CYCLE: 26714907
LEAVE WRITE MODE AT CYCLE: 26715199
WRITE LATENCY: 14.6
ENTER WRITE MODE AT CYCLE: 26715679
LEAVE WRITE MODE AT CYCLE: 26716153
WRITE LATENCY: 23.7
ENTER WRITE MODE AT CYCLE: 26716545
BORDER ENTER CYCLE: 82
CLK NOW: 26716545
LEAVE WRITE MODE AT CYCLE: 26716883
WRITE LATENCY: 16.9
ENTER WRITE MODE AT CYCLE: 26717091
BORDER ENTER CYCLE: 130
CLK NOW: 26717091
LEAVE WRITE MODE AT CYCLE: 26717397
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26717637
BORDER ENTER CYCLE: 66
CLK NOW: 26717637
LEAVE WRITE MODE AT CYCLE: 26717857
WRITE LATENCY: 11
ENTER WRITE MODE AT CYCLE: 26718049
BORDER ENTER CYCLE: 28
CLK NOW: 26718049
LEAVE WRITE MODE AT CYCLE: 26718209
WRITE LATENCY: 8
ENTER WRITE MODE AT CYCLE: 26718435
LEAVE WRITE MODE AT CYCLE: 26718687
WRITE LATENCY: 12.6
ENTER WRITE MODE AT CYCLE: 26718895
BORDER ENTER CYCLE: 44
CLK NOW: 26718895
LEAVE WRITE MODE AT CYCLE: 26719225
WRITE LATENCY: 16.5
ENTER WRITE MODE AT CYCLE: 26719441
BORDER ENTER CYCLE: 114
CLK NOW: 26719441
LEAVE WRITE MODE AT CYCLE: 26719843
WRITE LATENCY: 20.1
ENTER WRITE MODE AT CYCLE: 26720103
BORDER ENTER CYCLE: 142
CLK NOW: 26720103
LEAVE WRITE MODE AT CYCLE: 26720473
WRITE LATENCY: 18.5
ENTER WRITE MODE AT CYCLE: 26722144
LEAVE WRITE MODE AT CYCLE: 26722644
WRITE LATENCY: 25
ENTER WRITE MODE AT CYCLE: 26722876
BORDER ENTER CYCLE: 268
CLK NOW: 26722876
LEAVE WRITE MODE AT CYCLE: 26723310
WRITE LATENCY: 21.7
ENTER WRITE MODE AT CYCLE: 26723470
BORDER ENTER CYCLE: 274
CLK NOW: 26723470
LEAVE WRITE MODE AT CYCLE: 26723744
WRITE LATENCY: 13.7
ENTER WRITE MODE AT CYCLE: 26723970
BORDER ENTER CYCLE: 48
CLK NOW: 26723970
LEAVE WRITE MODE AT CYCLE: 26724212
WRITE LATENCY: 12.1
ENTER WRITE MODE AT CYCLE: 26724452
BORDER ENTER CYCLE: 2
CLK NOW: 26724452
LEAVE WRITE MODE AT CYCLE: 26724734
WRITE LATENCY: 14.1
ENTER WRITE MODE AT CYCLE: 26724934
BORDER ENTER CYCLE: 82
CLK NOW: 26724934
LEAVE WRITE MODE AT CYCLE: 26725302
WRITE LATENCY: 18.4
ENTER WRITE MODE AT CYCLE: 26725536
BORDER ENTER CYCLE: 134
CLK NOW: 26725536
LEAVE WRITE MODE AT CYCLE: 26725746
WRITE LATENCY: 10.5
ENTER WRITE MODE AT CYCLE: 26725952
BORDER ENTER CYCLE: 4
CLK NOW: 26725952
LEAVE WRITE MODE AT CYCLE: 26726356
WRITE LATENCY: 20.2
ENTER WRITE MODE AT CYCLE: 26726564
BORDER ENTER CYCLE: 196
CLK NOW: 26726564
LEAVE WRITE MODE AT CYCLE: 26726934
WRITE LATENCY: 18.5
ENTER WRITE MODE AT CYCLE: 26727142
BORDER ENTER CYCLE: 162
CLK NOW: 26727142
LEAVE WRITE MODE AT CYCLE: 26727544
WRITE LATENCY: 20.1
ENTER WRITE MODE AT CYCLE: 26727728
BORDER ENTER CYCLE: 218
CLK NOW: 26727728
LEAVE WRITE MODE AT CYCLE: 26728098
WRITE LATENCY: 18.5
ENTER WRITE MODE AT CYCLE: 26728350
BORDER ENTER CYCLE: 118
CLK NOW: 26728350
LEAVE WRITE MODE AT CYCLE: 26728752
WRITE LATENCY: 20.1
ENTER WRITE MODE AT CYCLE: 26728976
BORDER ENTER CYCLE: 178
CLK NOW: 26728976
LEAVE WRITE MODE AT CYCLE: 26729346
WRITE LATENCY: 18.5
ENTER WRITE MODE AT CYCLE: 26729606
BORDER ENTER CYCLE: 110
CLK NOW: 26729606
LEAVE WRITE MODE AT CYCLE: 26729914
WRITE LATENCY: 15.4
ENTER WRITE MODE AT CYCLE: 26730222
LEAVE WRITE MODE AT CYCLE: 26730512
WRITE LATENCY: 14.5
ENTER WRITE MODE AT CYCLE: 26730792
BORDER ENTER CYCLE: 10
CLK NOW: 26730792
LEAVE WRITE MODE AT CYCLE: 26730972
WRITE LATENCY: 9
ENTER WRITE MODE AT CYCLE: 26731242
LEAVE WRITE MODE AT CYCLE: 26731494
WRITE LATENCY: 12.6
ENTER WRITE MODE AT CYCLE: 26732172
LEAVE WRITE MODE AT CYCLE: 26732478
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26732970
LEAVE WRITE MODE AT CYCLE: 26734704
WRITE LATENCY: 86.7
ENTER WRITE MODE AT CYCLE: 26734996
LEAVE WRITE MODE AT CYCLE: 26735236
WRITE LATENCY: 12
ENTER WRITE MODE AT CYCLE: 26735524
LEAVE WRITE MODE AT CYCLE: 26735798
WRITE LATENCY: 13.7
ENTER WRITE MODE AT CYCLE: 26736206
LEAVE WRITE MODE AT CYCLE: 26736618
WRITE LATENCY: 20.6
ENTER WRITE MODE AT CYCLE: 26736816
BORDER ENTER CYCLE: 214
CLK NOW: 26736816
LEAVE WRITE MODE AT CYCLE: 26737122
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26737358
BORDER ENTER CYCLE: 70
CLK NOW: 26737358
LEAVE WRITE MODE AT CYCLE: 26737664
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26737884
BORDER ENTER CYCLE: 86
CLK NOW: 26737884
LEAVE WRITE MODE AT CYCLE: 26738190
WRITE LATENCY: 15.3
ENTER WRITE MODE AT CYCLE: 26738514
LEAVE WRITE MODE AT CYCLE: 26738908
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26739268
BORDER ENTER CYCLE: 34
CLK NOW: 26739268
LEAVE WRITE MODE AT CYCLE: 26739542
WRITE LATENCY: 13.7
ENTER WRITE MODE AT CYCLE: 26739950
LEAVE WRITE MODE AT CYCLE: 26740262
WRITE LATENCY: 15.6
ENTER WRITE MODE AT CYCLE: 26740566
BORDER ENTER CYCLE: 8
CLK NOW: 26740566
LEAVE WRITE MODE AT CYCLE: 26740906
WRITE LATENCY: 17
ENTER WRITE MODE AT CYCLE: 26741162
BORDER ENTER CYCLE: 84
CLK NOW: 26741162
LEAVE WRITE MODE AT CYCLE: 26741438
WRITE LATENCY: 13.8
ENTER WRITE MODE AT CYCLE: 26741732
LEAVE WRITE MODE AT CYCLE: 26742126
WRITE LATENCY: 19.7
ENTER WRITE MODE AT CYCLE: 26742540
LEAVE WRITE MODE AT CYCLE: 26743094
WRITE LATENCY: 27.7
ENTER WRITE MODE AT CYCLE: 26743354
BORDER ENTER CYCLE: 294
CLK NOW: 26743354
LEAVE WRITE MODE AT CYCLE: 26743692
WRITE LATENCY: 16.9
ENTER WRITE MODE AT CYCLE: 26744100
LEAVE WRITE MODE AT CYCLE: 26753012
WRITE LATENCY: 387.478
ENTER WRITE MODE AT CYCLE: 26753013
LEAVE WRITE MODE AT CYCLE: 26757293
ENTER WRITE MODE AT CYCLE: 26757294
LEAVE WRITE MODE AT CYCLE: 26761975
ENTER WRITE MODE AT CYCLE: 26761976
LEAVE WRITE MODE AT CYCLE: 26765316
ENTER WRITE MODE AT CYCLE: 26765317
LEAVE WRITE MODE AT CYCLE: 26784709
ENTER WRITE MODE AT CYCLE: 26784710
LEAVE WRITE MODE AT CYCLE: 26866021
ENTER WRITE MODE AT CYCLE: 26866022
LEAVE WRITE MODE AT CYCLE: 26866108
ENTER WRITE MODE AT CYCLE: 26866109
LEAVE WRITE MODE AT CYCLE: 26913366
ENTER WRITE MODE AT CYCLE: 26913367
LEAVE WRITE MODE AT CYCLE: 26947956
ENTER WRITE MODE AT CYCLE: 26947957
LEAVE WRITE MODE AT CYCLE: 26967511
ENTER WRITE MODE AT CYCLE: 26967512
LEAVE WRITE MODE AT CYCLE: 26967669
ENTER WRITE MODE AT CYCLE: 26967670
LEAVE WRITE MODE AT CYCLE: 26967688
ENTER WRITE MODE AT CYCLE: 26967742
LEAVE WRITE MODE AT CYCLE: 26967762
ENTER WRITE MODE AT CYCLE: 26967763
LEAVE WRITE MODE AT CYCLE: 26978323
ENTER WRITE MODE AT CYCLE: 26978324
LEAVE WRITE MODE AT CYCLE: 26978342
ENTER WRITE MODE AT CYCLE: 26978396
LEAVE WRITE MODE AT CYCLE: 26978402
ENTER WRITE MODE AT CYCLE: 26978404
LEAVE WRITE MODE AT CYCLE: 26978422
ENTER WRITE MODE AT CYCLE: 26978520
LEAVE WRITE MODE AT CYCLE: 26978550
ENTER WRITE MODE AT CYCLE: 26978551
LEAVE WRITE MODE AT CYCLE: 26985156
ENTER WRITE MODE AT CYCLE: 26985157
LEAVE WRITE MODE AT CYCLE: 26988137
ENTER WRITE MODE AT CYCLE: 26988138
LEAVE WRITE MODE AT CYCLE: 26991828
ENTER WRITE MODE AT CYCLE: 26991829
LEAVE WRITE MODE AT CYCLE: 26999946
ENTER WRITE MODE AT CYCLE: 26999947
LEAVE WRITE MODE AT CYCLE: 27004229
ENTER WRITE MODE AT CYCLE: 27004230
LEAVE WRITE MODE AT CYCLE: 27013095
ENTER WRITE MODE AT CYCLE: 27013096
LEAVE WRITE MODE AT CYCLE: 27038870
ENTER WRITE MODE AT CYCLE: 27038871
LEAVE WRITE MODE AT CYCLE: 27038889
ENTER WRITE MODE AT CYCLE: 27038935
LEAVE WRITE MODE AT CYCLE: 27038963
ENTER WRITE MODE AT CYCLE: 27038964
LEAVE WRITE MODE AT CYCLE: 27043979
ENTER WRITE MODE AT CYCLE: 27043980
LEAVE WRITE MODE AT CYCLE: 27050798
ENTER WRITE MODE AT CYCLE: 27050799
LEAVE WRITE MODE AT CYCLE: 27051360
ENTER WRITE MODE AT CYCLE: 27051361
LEAVE WRITE MODE AT CYCLE: 27051511
ENTER WRITE MODE AT CYCLE: 27051512
LEAVE WRITE MODE AT CYCLE: 27052856
ENTER WRITE MODE AT CYCLE: 27052857
LEAVE WRITE MODE AT CYCLE: 27054178
ENTER WRITE MODE AT CYCLE: 27054179
LEAVE WRITE MODE AT CYCLE: 27054453
ENTER WRITE MODE AT CYCLE: 27054454
LEAVE WRITE MODE AT CYCLE: 27072414
ENTER WRITE MODE AT CYCLE: 27072415
LEAVE WRITE MODE AT CYCLE: 27083254
ENTER WRITE MODE AT CYCLE: 27083460
LEAVE WRITE MODE AT CYCLE: 27093880
ENTER WRITE MODE AT CYCLE: 27093881
LEAVE WRITE MODE AT CYCLE: 27094039
ENTER WRITE MODE AT CYCLE: 27094040
LEAVE WRITE MODE AT CYCLE: 27094059
ENTER WRITE MODE AT CYCLE: 27094112
LEAVE WRITE MODE AT CYCLE: 27094133
ENTER WRITE MODE AT CYCLE: 27094134
LEAVE WRITE MODE AT CYCLE: 27094274
ENTER WRITE MODE AT CYCLE: 27094275
LEAVE WRITE MODE AT CYCLE: 27094294
ENTER WRITE MODE AT CYCLE: 27094391
LEAVE WRITE MODE AT CYCLE: 27094393
ENTER WRITE MODE AT CYCLE: 27094399
LEAVE WRITE MODE AT CYCLE: 27094435
ENTER WRITE MODE AT CYCLE: 27094436
LEAVE WRITE MODE AT CYCLE: 27099724
ENTER WRITE MODE AT CYCLE: 27099725
LEAVE WRITE MODE AT CYCLE: 27099878
ENTER WRITE MODE AT CYCLE: 27099879
LEAVE WRITE MODE AT CYCLE: 27099897
ENTER WRITE MODE AT CYCLE: 27099951
LEAVE WRITE MODE AT CYCLE: 27099971
ENTER WRITE MODE AT CYCLE: 27099972
LEAVE WRITE MODE AT CYCLE: 27105134
ENTER WRITE MODE AT CYCLE: 27105135
LEAVE WRITE MODE AT CYCLE: 27105137
ENTER WRITE MODE AT CYCLE: 27105138
LEAVE WRITE MODE AT CYCLE: 27105156
ENTER WRITE MODE AT CYCLE: 27105225
LEAVE WRITE MODE AT CYCLE: 27105235
ENTER WRITE MODE AT CYCLE: 27105236
LEAVE WRITE MODE AT CYCLE: 27105255
ENTER WRITE MODE AT CYCLE: 27105352
LEAVE WRITE MODE AT CYCLE: 27105353
ENTER WRITE MODE AT CYCLE: 27105360
LEAVE WRITE MODE AT CYCLE: 27105372
ENTER WRITE MODE AT CYCLE: 27105373
LEAVE WRITE MODE AT CYCLE: 27105392
ENTER WRITE MODE AT CYCLE: 27105461
LEAVE WRITE MODE AT CYCLE: 27105470
ENTER WRITE MODE AT CYCLE: 27105471
LEAVE WRITE MODE AT CYCLE: 27105537
ENTER WRITE MODE AT CYCLE: 27105538
LEAVE WRITE MODE AT CYCLE: 27108348
ENTER WRITE MODE AT CYCLE: 27108434
LEAVE WRITE MODE AT CYCLE: 27108497
ENTER WRITE MODE AT CYCLE: 27108498
LEAVE WRITE MODE AT CYCLE: 27108517
ENTER WRITE MODE AT CYCLE: 27108570
LEAVE WRITE MODE AT CYCLE: 27108577
ENTER WRITE MODE AT CYCLE: 27108578
LEAVE WRITE MODE AT CYCLE: 27108597
ENTER WRITE MODE AT CYCLE: 27108662
LEAVE WRITE MODE AT CYCLE: 27118501
ENTER WRITE MODE AT CYCLE: 27118502
LEAVE WRITE MODE AT CYCLE: 27118520
ENTER WRITE MODE AT CYCLE: 27118521
LEAVE WRITE MODE AT CYCLE: 27118539
ENTER WRITE MODE AT CYCLE: 27118540
LEAVE WRITE MODE AT CYCLE: 27118559
ENTER WRITE MODE AT CYCLE: 27118656
LEAVE WRITE MODE AT CYCLE: 27118657
ENTER WRITE MODE AT CYCLE: 27118664
LEAVE WRITE MODE AT CYCLE: 27118676
ENTER WRITE MODE AT CYCLE: 27118677
LEAVE WRITE MODE AT CYCLE: 27118696
ENTER WRITE MODE AT CYCLE: 27118793
LEAVE WRITE MODE AT CYCLE: 27118794
ENTER WRITE MODE AT CYCLE: 27118801
LEAVE WRITE MODE AT CYCLE: 27118813
ENTER WRITE MODE AT CYCLE: 27118814
LEAVE WRITE MODE AT CYCLE: 27118832
ENTER WRITE MODE AT CYCLE: 27118906
LEAVE WRITE MODE AT CYCLE: 27118922
ENTER WRITE MODE AT CYCLE: 27118924
LEAVE WRITE MODE AT CYCLE: 27123763
ENTER WRITE MODE AT CYCLE: 27123764
LEAVE WRITE MODE AT CYCLE: 27127423
ENTER WRITE MODE AT CYCLE: 27127424
LEAVE WRITE MODE AT CYCLE: 27127567
ENTER WRITE MODE AT CYCLE: 27127568
LEAVE WRITE MODE AT CYCLE: 27127587
ENTER WRITE MODE AT CYCLE: 27127640
LEAVE WRITE MODE AT CYCLE: 27127647
ENTER WRITE MODE AT CYCLE: 27127648
LEAVE WRITE MODE AT CYCLE: 27127666
ENTER WRITE MODE AT CYCLE: 27127732
LEAVE WRITE MODE AT CYCLE: 27130758
ENTER WRITE MODE AT CYCLE: 27130759
LEAVE WRITE MODE AT CYCLE: 27133036
ENTER WRITE MODE AT CYCLE: 27133465
LEAVE WRITE MODE AT CYCLE: 27133479
ENTER WRITE MODE AT CYCLE: 27133489
LEAVE WRITE MODE AT CYCLE: 27133499
ENTER WRITE MODE AT CYCLE: 27133500
LEAVE WRITE MODE AT CYCLE: 27133519
ENTER WRITE MODE AT CYCLE: 27133580
LEAVE WRITE MODE AT CYCLE: 27141420
ENTER WRITE MODE AT CYCLE: 27141421
LEAVE WRITE MODE AT CYCLE: 27147637
ENTER WRITE MODE AT CYCLE: 27147638
LEAVE WRITE MODE AT CYCLE: 27147777
ENTER WRITE MODE AT CYCLE: 27147778
LEAVE WRITE MODE AT CYCLE: 27147797
ENTER WRITE MODE AT CYCLE: 27147842
LEAVE WRITE MODE AT CYCLE: 27147848
ENTER WRITE MODE AT CYCLE: 27147849
LEAVE WRITE MODE AT CYCLE: 27147981
ENTER WRITE MODE AT CYCLE: 27147982
LEAVE WRITE MODE AT CYCLE: 27148001
ENTER WRITE MODE AT CYCLE: 27148090
LEAVE WRITE MODE AT CYCLE: 27148098
ENTER WRITE MODE AT CYCLE: 27148099
LEAVE WRITE MODE AT CYCLE: 27150322
ENTER WRITE MODE AT CYCLE: 27150323
LEAVE WRITE MODE AT CYCLE: 27150470
ENTER WRITE MODE AT CYCLE: 27150471
LEAVE WRITE MODE AT CYCLE: 27150490
ENTER WRITE MODE AT CYCLE: 27150563
LEAVE WRITE MODE AT CYCLE: 27157413
ENTER WRITE MODE AT CYCLE: 27158286
LEAVE WRITE MODE AT CYCLE: 27161840
ENTER WRITE MODE AT CYCLE: 27161841
LEAVE WRITE MODE AT CYCLE: 27163766
ENTER WRITE MODE AT CYCLE: 27163767
LEAVE WRITE MODE AT CYCLE: 27167803
ENTER WRITE MODE AT CYCLE: 27167804
LEAVE WRITE MODE AT CYCLE: 27167933
ENTER WRITE MODE AT CYCLE: 27167934
LEAVE WRITE MODE AT CYCLE: 27167953
ENTER WRITE MODE AT CYCLE: 27168006
LEAVE WRITE MODE AT CYCLE: 27168013
ENTER WRITE MODE AT CYCLE: 27168014
LEAVE WRITE MODE AT CYCLE: 27168050
ENTER WRITE MODE AT CYCLE: 27168051
LEAVE WRITE MODE AT CYCLE: 27173775
ENTER WRITE MODE AT CYCLE: 27173776
LEAVE WRITE MODE AT CYCLE: 27177524
ENTER WRITE MODE AT CYCLE: 27177525
LEAVE WRITE MODE AT CYCLE: 27180442
ENTER WRITE MODE AT CYCLE: 27180443
LEAVE WRITE MODE AT CYCLE: 27182824
ENTER WRITE MODE AT CYCLE: 27183163
LEAVE WRITE MODE AT CYCLE: 27186048
ENTER WRITE MODE AT CYCLE: 27186049
LEAVE WRITE MODE AT CYCLE: 27188531
ENTER WRITE MODE AT CYCLE: 27188532
LEAVE WRITE MODE AT CYCLE: 27193581
ENTER WRITE MODE AT CYCLE: 27193582
LEAVE WRITE MODE AT CYCLE: 27201165
ENTER WRITE MODE AT CYCLE: 27201166
LEAVE WRITE MODE AT CYCLE: 27201402
ENTER WRITE MODE AT CYCLE: 27201403
LEAVE WRITE MODE AT CYCLE: 27201422
ENTER WRITE MODE AT CYCLE: 27201475
LEAVE WRITE MODE AT CYCLE: 27201481
ENTER WRITE MODE AT CYCLE: 27201483
LEAVE WRITE MODE AT CYCLE: 27201501
ENTER WRITE MODE AT CYCLE: 27201607
LEAVE WRITE MODE AT CYCLE: 27201623
ENTER WRITE MODE AT CYCLE: 27201723
LEAVE WRITE MODE AT CYCLE: 27201760
ENTER WRITE MODE AT CYCLE: 27201761
LEAVE WRITE MODE AT CYCLE: 27205821
ENTER WRITE MODE AT CYCLE: 27205822
LEAVE WRITE MODE AT CYCLE: 27205946
ENTER WRITE MODE AT CYCLE: 27205947
LEAVE WRITE MODE AT CYCLE: 27205966
ENTER WRITE MODE AT CYCLE: 27205967
LEAVE WRITE MODE AT CYCLE: 27205986
ENTER WRITE MODE AT CYCLE: 27205987
LEAVE WRITE MODE AT CYCLE: 27206017
ENTER WRITE MODE AT CYCLE: 27206018
LEAVE WRITE MODE AT CYCLE: 27212158
ENTER WRITE MODE AT CYCLE: 27212159
LEAVE WRITE MODE AT CYCLE: 27220800
ENTER WRITE MODE AT CYCLE: 27220801
LEAVE WRITE MODE AT CYCLE: 27225071
ENTER WRITE MODE AT CYCLE: 27225072
LEAVE WRITE MODE AT CYCLE: 27225940
ENTER WRITE MODE AT CYCLE: 27225941
LEAVE WRITE MODE AT CYCLE: 27226043
ENTER WRITE MODE AT CYCLE: 27226044
LEAVE WRITE MODE AT CYCLE: 27227558
ENTER WRITE MODE AT CYCLE: 27227559
LEAVE WRITE MODE AT CYCLE: 27227789
ENTER WRITE MODE AT CYCLE: 27227790
LEAVE WRITE MODE AT CYCLE: 27237877
ENTER WRITE MODE AT CYCLE: 27237878
LEAVE WRITE MODE AT CYCLE: 27242048
ENTER WRITE MODE AT CYCLE: 27242049
LEAVE WRITE MODE AT CYCLE: 27243389
ENTER WRITE MODE AT CYCLE: 27243390
LEAVE WRITE MODE AT CYCLE: 27243743
ENTER WRITE MODE AT CYCLE: 27243744
LEAVE WRITE MODE AT CYCLE: 27246550
ENTER WRITE MODE AT CYCLE: 27246551
LEAVE WRITE MODE AT CYCLE: 27251672
ENTER WRITE MODE AT CYCLE: 27251673
LEAVE WRITE MODE AT CYCLE: 27281167
ENTER WRITE MODE AT CYCLE: 27281168
